slug,page,x0,y0,x1,y1,token,gross_amount
419754-collect-files-65684-political-file-2012-federal,1,295.554,765.56,307.224,765.592,race,0
419754-collect-files-65684-political-file-2012-federal,1,308.892,765.56,314.226,765.592,or,0
419754-collect-files-65684-political-file-2012-federal,1,315.894,765.56,339.57,765.592,ethnicity.,0.11
420232-collect-files-39746-political-file-2012-non,0,18,25.145,48.232,25.189,Contract,0
420232-collect-files-39746-political-file-2012-non,0,50.456,25.145,89.584,25.189,Agreement,0
420232-collect-files-39746-political-file-2012-non,0,91.808,25.145,125.16,25.189,Between:,0
420232-collect-files-39746-political-file-2012-non,0,429.272,25.145,445.72,25.189,Print,0
420232-collect-files-39746-political-file-2012-non,0,447.944,25.145,464.84,25.189,Date,0
420232-collect-files-39746-political-file-2012-non,0,474.001,25.145,505.137,25.189,8/14/12,0.14
420232-collect-files-39746-political-file-2012-non,0,533.251,25.145,551.931,25.189,Page,0
420232-collect-files-39746-political-file-2012-non,0,560.251,25.145,564.699,25.189,1,0
420232-collect-files-39746-political-file-2012-non,0,568.503,25.145,575.175,25.189,of,0
420232-collect-files-39746-political-file-2012-non,0,580.502,25.145,584.95,25.189,1,0
420232-collect-files-39746-political-file-2012-non,0,261.18,41.644,350.94,41.732,CONTRACT,0
420232-collect-files-39746-political-file-2012-non,0,119.999,63.169,147.779,63.224,WOIO,0
420232-collect-files-39746-political-file-2012-non,0,406.681,60.395,436.913,60.439,Contract,0
420232-collect-files-39746-political-file-2012-non,0,439.137,60.395,441.361,60.439,/,0
420232-collect-files-39746-political-file-2012-non,0,443.585,60.395,474.257,60.439,Revision,0
420232-collect-files-39746-political-file-2012-non,0,495.842,60.395,505.178,60.439,Alt,0
420232-collect-files-39746-political-file-2012-non,0,507.402,60.395,527.85,60.439,Order,0
420232-collect-files-39746-political-file-2012-non,0,530.074,60.395,534.522,60.439,#,0
420232-collect-files-39746-political-file-2012-non,0,119.999,75.169,142.239,75.224,1717,0.43
420232-collect-files-39746-political-file-2012-non,0,145.019,75.169,166.139,75.224,East,0
420232-collect-files-39746-political-file-2012-non,0,168.919,75.169,189.479,75.224,12th,0
420232-collect-files-39746-political-file-2012-non,0,192.259,75.169,220.599,75.224,Street,0
420232-collect-files-39746-political-file-2012-non,0,417.001,72.395,443.689,72.439,808532,0.5
420232-collect-files-39746-political-file-2012-non,0,457.474,73.145,459.698,73.189,/,0
420232-collect-files-39746-political-file-2012-non,0,495.842,72.395,531.426,72.439,6276501,0.71
420232-collect-files-39746-political-file-2012-non,0,119.999,87.169,170.019,87.224,"Cleveland,",0
420232-collect-files-39746-political-file-2012-non,0,172.799,87.169,187.799,87.224,OH,0
420232-collect-files-39746-political-file-2012-non,0,193.359,87.169,221.159,87.224,44114,0.4
420232-collect-files-39746-political-file-2012-non,0,309.002,85.895,336.57,85.939,Product,0
420232-collect-files-39746-political-file-2012-non,0,119.999,99.169,143.339,99.224,-216,0.18
420232-collect-files-39746-political-file-2012-non,0,146.119,99.169,188.369,99.224,771-1943,0.14
420232-collect-files-39746-political-file-2012-non,0,307.5,98.133,316.396,98.178,60,0.83
420232-collect-files-39746-political-file-2012-non,0,318.62,98.133,339.956,98.178,PLUS,0
420232-collect-files-39746-political-file-2012-non,0,342.18,98.133,370.628,98.178,ASSOC,0
420232-collect-files-39746-political-file-2012-non,0,372.852,98.133,405.3,98.178,SENATE,0
420232-collect-files-39746-political-file-2012-non,0,308.251,110.645,338.483,110.689,Contract,0
420232-collect-files-39746-political-file-2012-non,0,340.707,110.645,361.603,110.689,Dates,0
420232-collect-files-39746-political-file-2012-non,0,407.251,110.645,438.371,110.689,Estimate,0
420232-collect-files-39746-political-file-2012-non,0,440.595,110.645,445.043,110.689,#,0
420232-collect-files-39746-political-file-2012-non,0,308.251,122.883,339.387,122.928,8/15/12,0.14
420232-collect-files-39746-political-file-2012-non,0,341.611,122.883,344.275,122.928,-,0
420232-collect-files-39746-political-file-2012-non,0,346.499,122.883,377.635,122.928,8/21/12,0.14
420232-collect-files-39746-political-file-2012-non,0,407.251,122.883,425.043,122.928,1223,0.43
420232-collect-files-39746-political-file-2012-non,0,309.002,135.395,345.01,135.439,Advertiser,0
420232-collect-files-39746-political-file-2012-non,0,484.501,135.395,512.061,135.439,Original,0
420232-collect-files-39746-political-file-2012-non,0,514.285,135.395,531.181,135.439,Date,0
420232-collect-files-39746-political-file-2012-non,0,533.405,135.395,535.629,135.439,/,0
420232-collect-files-39746-political-file-2012-non,0,537.853,135.395,568.525,135.439,Revision,0
420232-collect-files-39746-political-file-2012-non,0,309.002,147.633,317.898,147.678,60,0.83
420232-collect-files-39746-political-file-2012-non,0,320.122,147.633,337.018,147.678,Plus,0
420232-collect-files-39746-political-file-2012-non,0,339.242,147.633,363.25,147.678,Assoc,0
420232-collect-files-39746-political-file-2012-non,0,491.041,147.395,522.177,147.439,8/14/12,0.14
420232-collect-files-39746-political-file-2012-non,0,534.727,148.145,536.951,148.189,/,0
420232-collect-files-39746-political-file-2012-non,0,544.665,147.395,575.801,147.439,8/14/12,0.14
420232-collect-files-39746-political-file-2012-non,0,18,157.145,34.456,157.189,And:,0
420232-collect-files-39746-political-file-2012-non,0,406.681,160.145,428.017,160.189,Billing,0
420232-collect-files-39746-political-file-2012-non,0,430.241,160.145,450.241,160.189,Cycle,0
420232-collect-files-39746-political-file-2012-non,0,457.92,160.145,479.256,160.189,Billing,0
420232-collect-files-39746-political-file-2012-non,0,481.48,160.145,513.936,160.189,Calendar,0
420232-collect-files-39746-political-file-2012-non,0,536.4,160.145,578.192,160.189,Cash/Trade,0
420232-collect-files-39746-political-file-2012-non,0,406.681,172.145,444.465,172.189,EOM/EOC,0
420232-collect-files-39746-political-file-2012-non,0,457.92,172.145,493.936,172.189,Broadcast,0
420232-collect-files-39746-political-file-2012-non,0,536.4,172.145,555.072,172.189,Cash,0
420232-collect-files-39746-political-file-2012-non,0,90,177.836,124.002,177.886,Mentzer,0
420232-collect-files-39746-political-file-2012-non,0,126.504,177.836,152.01,177.886,Media,0
420232-collect-files-39746-political-file-2012-non,0,154.512,177.836,191.538,177.886,Services,0
420232-collect-files-39746-political-file-2012-non,0,406.5,184.895,431.404,184.939,Station,0
420232-collect-files-39746-political-file-2012-non,0,457.92,184.895,486.824,184.939,Account,0
420232-collect-files-39746-political-file-2012-non,0,489.048,184.895,523.728,184.939,Executive,0
420232-collect-files-39746-political-file-2012-non,0,536.25,184.895,556.258,184.939,Sales,0
420232-collect-files-39746-political-file-2012-non,0,558.482,184.895,579.378,184.939,Office,0
420232-collect-files-39746-political-file-2012-non,0,90,188.336,105.012,188.386,600,0.77
420232-collect-files-39746-political-file-2012-non,0,107.514,188.336,146.016,188.386,Farimont,0
420232-collect-files-39746-political-file-2012-non,0,148.518,188.336,181.026,188.386,Avenue,0
420232-collect-files-39746-political-file-2012-non,0,90,198.836,112.005,198.886,Suite,0
420232-collect-files-39746-political-file-2012-non,0,114.507,198.836,129.519,198.886,306,0.62
420232-collect-files-39746-political-file-2012-non,0,406.5,197.133,428.724,197.178,WOIO,0
420232-collect-files-39746-political-file-2012-non,0,457.92,196.895,482.816,196.939,Teresa,0
420232-collect-files-39746-political-file-2012-non,0,485.04,196.895,508.152,196.939,Difuria,0
420232-collect-files-39746-political-file-2012-non,0,536.25,196.895,609.61,196.939,Telerep-Philadelphia,0
420232-collect-files-39746-political-file-2012-non,0,90,209.336,126.504,209.386,"Towson,",0
420232-collect-files-39746-political-file-2012-non,0,129.006,209.336,143.001,209.386,MD,0
420232-collect-files-39746-political-file-2012-non,0,148.005,209.336,173.025,209.386,21286,0.53
420232-collect-files-39746-political-file-2012-non,0,406.562,209.645,432.794,209.689,Special,0
420232-collect-files-39746-political-file-2012-non,0,435.018,209.645,466.586,209.689,Handling,0
420232-collect-files-39746-political-file-2012-non,0,406.562,234.395,454.13,234.439,Demographic,0
420232-collect-files-39746-political-file-2012-non,0,406.321,246.395,428.553,246.439,Adults,0
420232-collect-files-39746-political-file-2012-non,0,430.777,246.395,444.345,246.439,35+,0.22
420232-collect-files-39746-political-file-2012-non,0,406.5,283.895,424.284,283.939,IDB#,0
420232-collect-files-39746-political-file-2012-non,0,457.92,283.895,493.928,283.939,Advertiser,0
420232-collect-files-39746-political-file-2012-non,0,496.152,283.895,515.272,283.939,Code,0
420232-collect-files-39746-political-file-2012-non,0,536.25,283.895,563.818,283.939,Product,0
420232-collect-files-39746-political-file-2012-non,0,566.042,283.895,585.162,283.939,Code,0
420232-collect-files-39746-political-file-2012-non,0,406.5,295.895,424.292,295.939,1021,0.57
420232-collect-files-39746-political-file-2012-non,0,406.5,308.645,433.18,308.689,Agency,0
420232-collect-files-39746-political-file-2012-non,0,435.404,308.645,447.852,308.689,Ref,0
420232-collect-files-39746-political-file-2012-non,0,497.251,308.645,533.259,308.689,Advertiser,0
420232-collect-files-39746-political-file-2012-non,0,535.483,308.645,547.931,308.689,Ref,0
420232-collect-files-39746-political-file-2012-non,0,401.25,340.978,426.765,341.027,Spots/,0
420232-collect-files-39746-political-file-2012-non,0,534.002,340.228,558.509,340.277,Totals,0
420232-collect-files-39746-political-file-2012-non,0,20.251,352.228,41.609,353.115,*Line,0
420232-collect-files-39746-political-file-2012-non,0,50.131,352.228,61.633,352.277,Ch,0
420232-collect-files-39746-political-file-2012-non,0,69.749,352.228,88.757,352.277,Start,0
420232-collect-files-39746-political-file-2012-non,0,91.259,352.228,128.512,352.277,DateEnd,0
420232-collect-files-39746-political-file-2012-non,0,131.014,352.228,150.022,352.277,Date,0
420232-collect-files-39746-political-file-2012-non,0,155.251,352.228,200.26,352.277,Description,0
420232-collect-files-39746-political-file-2012-non,0,260.252,352.228,297.773,352.277,Start/End,0
420232-collect-files-39746-political-file-2012-non,0,300.275,352.228,320.273,352.277,Time,0
420232-collect-files-39746-political-file-2012-non,0,333.751,352.228,354.253,352.277,Days,0
420232-collect-files-39746-political-file-2012-non,0,369,352.228,396.522,352.277,Length,0
420232-collect-files-39746-political-file-2012-non,0,401.25,352.228,424.254,352.277,Week,0
420232-collect-files-39746-political-file-2012-non,0,444.75,352.228,463.758,352.277,Rate,0
420232-collect-files-39746-political-file-2012-non,0,489.002,352.228,533.014,352.277,TypeSpots,0
420232-collect-files-39746-political-file-2012-non,0,558.751,352.228,589.765,352.277,Amount,0
420232-collect-files-39746-political-file-2012-non,0,18.119,364.895,23.895,364.939,N,0
420232-collect-files-39746-political-file-2012-non,0,32.295,364.895,36.743,364.939,1,0
420232-collect-files-39746-political-file-2012-non,0,45,364.895,67.224,364.939,WOIO,0
420232-collect-files-39746-political-file-2012-non,0,71.249,364.895,102.385,364.939,8/15/12,0.14
420232-collect-files-39746-political-file-2012-non,0,113.25,364.895,144.386,364.939,8/17/12,0.14
420232-collect-files-39746-political-file-2012-non,0,155.251,364.895,177.483,364.939,Action,0
420232-collect-files-39746-political-file-2012-non,0,179.707,364.895,199.707,364.939,News,0
420232-collect-files-39746-political-file-2012-non,0,201.931,364.895,208.603,364.939,at,0
420232-collect-files-39746-political-file-2012-non,0,210.827,364.895,224.171,364.939,11p,0
420232-collect-files-39746-political-file-2012-non,0,260.252,364.895,294.052,364.939,11-1135p,0.14
420232-collect-files-39746-political-file-2012-non,0,386.371,364.895,397.491,364.939,:30,0.22
420232-collect-files-39746-political-file-2012-non,0,493.171,364.895,505.611,364.939,NM,0
420232-collect-files-39746-political-file-2012-non,0,530.342,364.895,534.79,364.939,2,0
420232-collect-files-39746-political-file-2012-non,0,556.892,364.895,592.476,364.939,"$2,000.00 ",0.57
420232-collect-files-39746-political-file-2012-non,0,51.749,374.645,68.645,374.689,Start,0
420232-collect-files-39746-political-file-2012-non,0,70.869,374.645,87.765,374.689,Date,0
420232-collect-files-39746-political-file-2012-non,0,99,374.645,113.232,374.689,End,0
420232-collect-files-39746-political-file-2012-non,0,115.456,374.645,132.352,374.689,Date,0
420232-collect-files-39746-political-file-2012-non,0,144.751,374.645,182.095,374.689,Weekdays,0
420232-collect-files-39746-political-file-2012-non,0,204.749,374.645,247.877,374.689,Spots/Week,0
420232-collect-files-39746-political-file-2012-non,0,285.001,374.645,301.897,374.689,Rate,0
420232-collect-files-39746-political-file-2012-non,0,25.5,383.645,48.172,383.689,Week:,0
420232-collect-files-39746-political-file-2012-non,0,51.749,383.645,82.885,383.689,8/13/12,0.14
420232-collect-files-39746-political-file-2012-non,0,99,383.645,130.136,383.689,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,144.751,383.562,178.519,383.6,--W-F--,0
420232-collect-files-39746-political-file-2012-non,0,224.294,383.645,228.742,383.689,2,0
420232-collect-files-39746-political-file-2012-non,0,265.893,383.645,301.477,383.689,"$1,000.00 ",0.57
420232-collect-files-39746-political-file-2012-non,0,18.119,397.145,23.895,397.189,N,0
420232-collect-files-39746-political-file-2012-non,0,32.295,397.145,36.743,397.189,2,0
420232-collect-files-39746-political-file-2012-non,0,45,397.145,67.224,397.189,WOIO,0
420232-collect-files-39746-political-file-2012-non,0,71.249,397.145,102.385,397.189,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,113.25,397.145,144.386,397.189,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,155.251,397.145,173.035,397.189,Face,0
420232-collect-files-39746-political-file-2012-non,0,175.259,397.145,186.379,397.189,the,0
420232-collect-files-39746-political-file-2012-non,0,188.603,397.145,211.723,397.189,Nation,0
420232-collect-files-39746-political-file-2012-non,0,260.252,397.145,302.948,397.189,1030-1130a,0.25
420232-collect-files-39746-political-file-2012-non,0,386.371,397.145,397.491,397.189,:30,0.22
420232-collect-files-39746-political-file-2012-non,0,493.171,397.145,505.611,397.189,NM,0
420232-collect-files-39746-political-file-2012-non,0,530.342,397.145,534.79,397.189,1,0
420232-collect-files-39746-political-file-2012-non,0,563.612,397.145,592.524,397.189,$450.00 ,0.77
420232-collect-files-39746-political-file-2012-non,0,51.749,406.895,68.645,406.939,Start,0
420232-collect-files-39746-political-file-2012-non,0,70.869,406.895,87.765,406.939,Date,0
420232-collect-files-39746-political-file-2012-non,0,99,406.895,113.232,406.939,End,0
420232-collect-files-39746-political-file-2012-non,0,115.456,406.895,132.352,406.939,Date,0
420232-collect-files-39746-political-file-2012-non,0,144.751,406.895,182.095,406.939,Weekdays,0
420232-collect-files-39746-political-file-2012-non,0,204.749,406.895,247.877,406.939,Spots/Week,0
420232-collect-files-39746-political-file-2012-non,0,285.001,406.895,301.897,406.939,Rate,0
420232-collect-files-39746-political-file-2012-non,0,25.5,415.895,48.172,415.939,Week:,0
420232-collect-files-39746-political-file-2012-non,0,51.749,415.895,82.885,415.939,8/13/12,0.14
420232-collect-files-39746-political-file-2012-non,0,99,415.895,130.136,415.939,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,144.751,415.812,178.519,415.85,1,0
420232-collect-files-39746-political-file-2012-non,0,224.294,415.895,228.742,415.939,1,0
420232-collect-files-39746-political-file-2012-non,0,272.613,415.895,301.525,415.939,$450.00 ,0.77
420232-collect-files-39746-political-file-2012-non,0,18.119,429.395,23.895,429.439,N,0
420232-collect-files-39746-political-file-2012-non,0,32.295,429.395,36.743,429.439,3,0
420232-collect-files-39746-political-file-2012-non,0,45,429.395,67.224,429.439,WOIO,0
420232-collect-files-39746-political-file-2012-non,0,71.249,429.395,102.385,429.439,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,113.25,429.395,144.386,429.439,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,155.251,429.395,169.483,429.439,Sun,0
420232-collect-files-39746-political-file-2012-non,0,171.707,429.395,189.043,429.439,Hour,0
420232-collect-files-39746-political-file-2012-non,0,191.267,429.395,195.715,429.439,1,0
420232-collect-files-39746-political-file-2012-non,0,260.252,429.395,276.26,429.439,7-8p,0
420232-collect-files-39746-political-file-2012-non,0,386.371,429.395,397.491,429.439,:30,0.22
420232-collect-files-39746-political-file-2012-non,0,493.171,429.395,505.611,429.439,NM,0
420232-collect-files-39746-political-file-2012-non,0,530.342,429.395,534.79,429.439,1,0
420232-collect-files-39746-political-file-2012-non,0,556.892,429.395,592.476,429.439,"$3,500.00 ",0.71
420232-collect-files-39746-political-file-2012-non,0,51.749,439.145,68.645,439.189,Start,0
420232-collect-files-39746-political-file-2012-non,0,70.869,439.145,87.765,439.189,Date,0
420232-collect-files-39746-political-file-2012-non,0,99,439.145,113.232,439.189,End,0
420232-collect-files-39746-political-file-2012-non,0,115.456,439.145,132.352,439.189,Date,0
420232-collect-files-39746-political-file-2012-non,0,144.751,439.145,182.095,439.189,Weekdays,0
420232-collect-files-39746-political-file-2012-non,0,204.749,439.145,247.877,439.189,Spots/Week,0
420232-collect-files-39746-political-file-2012-non,0,285.001,439.145,301.897,439.189,Rate,0
420232-collect-files-39746-political-file-2012-non,0,25.5,448.145,48.172,448.189,Week:,0
420232-collect-files-39746-political-file-2012-non,0,51.749,448.145,82.885,448.189,8/13/12,0.14
420232-collect-files-39746-political-file-2012-non,0,99,448.145,130.136,448.189,8/19/12,0.14
420232-collect-files-39746-political-file-2012-non,0,144.751,448.062,178.519,448.1,1,0
420232-collect-files-39746-political-file-2012-non,0,224.294,448.145,228.742,448.189,1,0
420232-collect-files-39746-political-file-2012-non,0,265.893,448.145,301.477,448.189,"$3,500.00 ",0.71
420232-collect-files-39746-political-file-2012-non,0,18.119,461.645,23.895,461.689,N,0
420232-collect-files-39746-political-file-2012-non,0,32.295,461.645,36.743,461.689,4,0
420232-collect-files-39746-political-file-2012-non,0,45,461.645,67.224,461.689,WOIO,0
420232-collect-files-39746-political-file-2012-non,0,71.249,461.645,102.385,461.689,8/21/12,0.14
420232-collect-files-39746-political-file-2012-non,0,113.25,461.645,144.386,461.689,8/21/12,0.14
420232-collect-files-39746-political-file-2012-non,0,155.251,461.645,177.483,461.689,Action,0
420232-collect-files-39746-political-file-2012-non,0,179.707,461.645,199.707,461.689,News,0
420232-collect-files-39746-political-file-2012-non,0,201.931,461.645,208.603,461.689,at,0
420232-collect-files-39746-political-file-2012-non,0,210.827,461.645,224.171,461.689,11p,0
420232-collect-files-39746-political-file-2012-non,0,260.252,461.645,294.052,461.689,11-1135p,0.14
420232-collect-files-39746-political-file-2012-non,0,386.371,461.645,397.491,461.689,:30,0.22
420232-collect-files-39746-political-file-2012-non,0,493.171,461.645,505.611,461.689,NM,0
420232-collect-files-39746-political-file-2012-non,0,530.342,461.645,534.79,461.689,1,0
420232-collect-files-39746-political-file-2012-non,0,556.892,461.645,592.476,461.689,"$1,000.00 ",0.57
420232-collect-files-39746-political-file-2012-non,0,51.749,471.395,68.645,471.439,Start,0
420232-collect-files-39746-political-file-2012-non,0,70.869,471.395,87.765,471.439,Date,0
420232-collect-files-39746-political-file-2012-non,0,99,471.395,113.232,471.439,End,0
420232-collect-files-39746-political-file-2012-non,0,115.456,471.395,132.352,471.439,Date,0
420232-collect-files-39746-political-file-2012-non,0,144.751,471.395,182.095,471.439,Weekdays,0
420232-collect-files-39746-political-file-2012-non,0,204.749,471.395,247.877,471.439,Spots/Week,0
420232-collect-files-39746-political-file-2012-non,0,285.001,471.395,301.897,471.439,Rate,0
420232-collect-files-39746-political-file-2012-non,0,25.5,480.395,48.172,480.439,Week:,0
420232-collect-files-39746-political-file-2012-non,0,51.749,480.395,82.885,480.439,8/20/12,0.29
420232-collect-files-39746-political-file-2012-non,0,99,480.395,130.136,480.439,8/26/12,0.14
420232-collect-files-39746-political-file-2012-non,0,144.751,480.312,178.519,480.35,-1-----,0
420232-collect-files-39746-political-file-2012-non,0,224.294,480.395,228.742,480.439,1,0
420232-collect-files-39746-political-file-2012-non,0,265.893,480.395,301.477,480.439,"$1,000.00 ",0.57
420232-collect-files-39746-political-file-2012-non,0,410.041,497.811,437.271,497.865,Totals,0
420232-collect-files-39746-political-file-2012-non,0,525.84,496.145,530.288,496.189,5,0.29
420232-collect-files-39746-political-file-2012-non,0,556.886,496.145,592.47,496.189,"$6,950.00 ",1
420232-collect-files-39746-political-file-2012-non,0,18,511.228,37.998,511.277,Time,0
420232-collect-files-39746-political-file-2012-non,0,40.5,511.228,66.51,511.277,Period,0
420232-collect-files-39746-political-file-2012-non,0,117.03,511.228,122.034,511.277,#,0
420232-collect-files-39746-political-file-2012-non,0,124.536,511.228,132.042,511.277,of,0
420232-collect-files-39746-political-file-2012-non,0,134.544,511.228,157.557,511.277,Spots,0
420232-collect-files-39746-political-file-2012-non,0,172.529,511.228,196.532,511.277,Gross,0
420232-collect-files-39746-political-file-2012-non,0,199.034,511.228,230.048,511.277,Amount,0
420232-collect-files-39746-political-file-2012-non,0,255.029,511.228,269.033,511.277,Net,0
420232-collect-files-39746-political-file-2012-non,0,271.535,511.228,302.549,511.277,Amount,0
420232-collect-files-39746-political-file-2012-non,0,18,526.978,53.028,527.027,7/30/12,0.29
420232-collect-files-39746-political-file-2012-non,0,60.749,526.978,99.528,527.027,-0.031746032,0.13
420232-collect-files-39746-political-file-2012-non,0,152.49,526.978,157.494,527.027,5,0.29
420232-collect-files-39746-political-file-2012-non,0,189.961,526.978,229.993,527.027,"$6,950.00 ",1
420232-collect-files-39746-political-file-2012-non,0,262.709,526.978,302.741,527.027,"$5,907.50 ",0.57
420232-collect-files-39746-political-file-2012-non,0,18,541.978,42.507,542.027,Totals,0
420232-collect-files-39746-political-file-2012-non,0,152.49,541.978,157.494,542.027,5,0.29
420232-collect-files-39746-political-file-2012-non,0,189.961,541.978,229.993,542.027,"$6,950.00 ",1
420232-collect-files-39746-political-file-2012-non,0,262.709,541.978,302.741,542.027,"$5,907.50 ",0.57
420232-collect-files-39746-political-file-2012-non,0,18.751,593.419,68.201,593.474,Signature:,0
420232-collect-files-39746-political-file-2012-non,0,306,593.419,331,593.474,Date:,0
420232-collect-files-39746-political-file-2012-non,0,205.517,729.665,211.293,729.709,(*,0
420232-collect-files-39746-political-file-2012-non,0,213.517,729.665,228.637,729.709,Line,0
420232-collect-files-39746-political-file-2012-non,0,230.861,729.665,278.877,729.709,Transactions:,0
420232-collect-files-39746-political-file-2012-non,0,283.325,729.665,289.101,729.709,N,0
420232-collect-files-39746-political-file-2012-non,0,291.325,729.665,295.997,729.709,=,0
420232-collect-files-39746-political-file-2012-non,0,298.221,729.665,316.445,729.709,"New,",0
420232-collect-files-39746-political-file-2012-non,0,318.669,729.665,324.005,729.709,E,0
420232-collect-files-39746-political-file-2012-non,0,326.229,729.665,330.901,729.709,=,0
420232-collect-files-39746-political-file-2012-non,0,333.125,729.665,358.029,729.709,"Edited,",0
420232-collect-files-39746-political-file-2012-non,0,360.253,729.665,366.029,729.709,D,0
420232-collect-files-39746-political-file-2012-non,0,368.253,729.665,372.925,729.709,=,0
420232-collect-files-39746-political-file-2012-non,0,375.149,729.665,405.381,729.709,Deleted),0
420232-collect-files-39746-political-file-2012-non,0,21.45,737.24,64.134,737.272,Notwithstanding,0
420232-collect-files-39746-political-file-2012-non,0,65.802,737.24,70.806,737.272,to,0
420232-collect-files-39746-political-file-2012-non,0,72.474,737.24,88.476,737.272,whom,0
420232-collect-files-39746-political-file-2012-non,0,90.144,737.24,100.476,737.272,bills,0
420232-collect-files-39746-political-file-2012-non,0,102.144,737.24,110.814,737.272,are,0
420232-collect-files-39746-political-file-2012-non,0,112.482,737.24,138.162,737.272,"rendered,",0
420232-collect-files-39746-political-file-2012-non,0,139.83,737.24,167.838,737.272,"advertiser,",0
420232-collect-files-39746-political-file-2012-non,0,169.506,737.24,188.85,737.272,agency,0
420232-collect-files-39746-political-file-2012-non,0,190.518,737.24,200.526,737.272,and,0
420232-collect-files-39746-political-file-2012-non,0,202.194,737.24,222.864,737.272,"service,",0
420232-collect-files-39746-political-file-2012-non,0,224.532,737.24,239.868,737.272,jointly,0
420232-collect-files-39746-political-file-2012-non,0,241.536,737.24,251.544,737.272,and,0
420232-collect-files-39746-political-file-2012-non,0,253.212,737.24,278.55,737.272,"severally,",0
420232-collect-files-39746-political-file-2012-non,0,280.218,737.24,292.554,737.272,shall,0
420232-collect-files-39746-political-file-2012-non,0,294.222,737.24,312.558,737.272,remain,0
420232-collect-files-39746-political-file-2012-non,0,314.226,737.24,338.574,737.272,obligated,0
420232-collect-files-39746-political-file-2012-non,0,340.242,737.24,345.246,737.272,to,0
420232-collect-files-39746-political-file-2012-non,0,346.914,737.24,356.586,737.272,pay,0
420232-collect-files-39746-political-file-2012-non,0,358.254,737.24,363.258,737.272,to,0
420232-collect-files-39746-political-file-2012-non,0,364.926,737.24,382.602,737.272,station,0
420232-collect-files-39746-political-file-2012-non,0,384.27,737.24,392.61,737.272,the,0
420232-collect-files-39746-political-file-2012-non,0,394.278,737.24,414.288,737.272,amount,0
420232-collect-files-39746-political-file-2012-non,0,415.956,737.24,420.96,737.272,of,0
420232-collect-files-39746-political-file-2012-non,0,422.628,737.24,432.3,737.272,any,0
420232-collect-files-39746-political-file-2012-non,0,433.968,737.24,444.3,737.272,bills,0
420232-collect-files-39746-political-file-2012-non,0,445.968,737.24,469.98,737.272,rendered,0
420232-collect-files-39746-political-file-2012-non,0,471.648,737.24,477.984,737.272,by,0
420232-collect-files-39746-political-file-2012-non,0,479.652,737.24,497.328,737.272,station,0
420232-collect-files-39746-political-file-2012-non,0,498.996,737.24,514.332,737.272,within,0
420232-collect-files-39746-political-file-2012-non,0,516,737.24,524.34,737.272,the,0
420232-collect-files-39746-political-file-2012-non,0,526.008,737.24,537.342,737.272,time,0
420232-collect-files-39746-political-file-2012-non,0,539.01,737.24,562.686,737.272,specified,0
420232-collect-files-39746-political-file-2012-non,0,564.354,737.24,574.362,737.272,and,0
420232-collect-files-39746-political-file-2012-non,0,576.03,737.24,587.034,737.272,until,0
420232-collect-files-39746-political-file-2012-non,0,29.31,744.32,52.32,744.352,payment,0
420232-collect-files-39746-political-file-2012-non,0,53.988,744.32,58.656,744.352,in,0
420232-collect-files-39746-political-file-2012-non,0,60.324,744.32,67.992,744.352,full,0
420232-collect-files-39746-political-file-2012-non,0,69.66,744.32,73.992,744.352,is,0
420232-collect-files-39746-political-file-2012-non,0,75.66,744.32,98.334,744.352,received,0
420232-collect-files-39746-political-file-2012-non,0,100.002,744.32,106.338,744.352,by,0
420232-collect-files-39746-political-file-2012-non,0,108.006,744.32,127.35,744.352,station.,0.14
420232-collect-files-39746-political-file-2012-non,0,130.686,744.32,154.362,744.352,Payment,0
420232-collect-files-39746-political-file-2012-non,0,156.03,744.32,162.366,744.352,by,0
420232-collect-files-39746-political-file-2012-non,0,164.034,744.32,190.374,744.352,advertiser,0
420232-collect-files-39746-political-file-2012-non,0,192.042,744.32,197.046,744.352,to,0
420232-collect-files-39746-political-file-2012-non,0,198.714,744.32,218.058,744.352,agency,0
420232-collect-files-39746-political-file-2012-non,0,219.726,744.32,225.06,744.352,or,0
420232-collect-files-39746-political-file-2012-non,0,226.728,744.32,231.732,744.352,to,0
420232-collect-files-39746-political-file-2012-non,0,233.4,744.32,252.402,744.352,service,0
420232-collect-files-39746-political-file-2012-non,0,254.07,744.32,259.404,744.352,or,0
420232-collect-files-39746-political-file-2012-non,0,261.072,744.32,284.082,744.352,payment,0
420232-collect-files-39746-political-file-2012-non,0,285.75,744.32,292.086,744.352,by,0
420232-collect-files-39746-political-file-2012-non,0,293.754,744.32,313.098,744.352,agency,0
420232-collect-files-39746-political-file-2012-non,0,314.766,744.32,319.77,744.352,to,0
420232-collect-files-39746-political-file-2012-non,0,321.438,744.32,342.108,744.352,"service,",0
420232-collect-files-39746-political-file-2012-non,0,343.776,744.32,356.112,744.352,shall,0
420232-collect-files-39746-political-file-2012-non,0,357.78,744.32,366.12,744.352,not,0
420232-collect-files-39746-political-file-2012-non,0,367.788,744.32,393.468,744.352,constitute,0
